tick,nodes,SA,total_ms,light_ms,plant_ms,debug_ms,position_ms,maintenance_ms,grow_ms,mass_stress_ms,droop_break_ms,transport_ms
262,71,0,1.05083,0,0.286625,0.764208,0.003579,0.015834,0.036629,0.00879,0.002792,0.082004
263,71,0,1.01954,0,0.282292,0.73725,0.003295,0.014121,0.034626,0.007958,0.002958,0.081706
264,76,0,1.13225,0,0.309,0.82325,0.003545,0.014288,0.062124,0.007915,0.002878,0.08146
265,76,0,1.16575,0,0.32575,0.84,0.003708,0.018625,0.048963,0.010209,0.002872,0.087542
266,76,0,1.10617,0,0.300125,0.806041,0.003451,0.015298,0.037212,0.008582,0.003003,0.087208
267,76,0,1.13125,0,0.30625,0.825,0.003951,0.015958,0.039253,0.008581,0.003001,0.088625
268,76,0,1.11204,0,0.303916,0.808125,0.003667,0.015541,0.037834,0.008334,0.00271,0.087831
269,76,0,1.09804,0,0.303084,0.794958,0.00371,0.015421,0.03775,0.008748,0.002995,0.088458
270,76,0,3.56087,2.46358,0.296583,0.800708,0.003664,0.014835,0.0365,0.008041,0.003084,0.086749
271,76,0,1.096,0,0.301084,0.794916,0.003631,0.015123,0.037502,0.008503,0.003001,0.087874
272,76,0,1.13104,0,0.308125,0.822917,0.003666,0.016125,0.039625,0.008709,0.002961,0.087956
273,76,0,1.10308,0,0.304125,0.798959,0.003666,0.01525,0.037338,0.008417,0.002911,0.088255
274,78,0,1.15096,0,0.334625,0.816333,0.00367,0.015288,0.050544,0.008375,0.002839,0.107499
275,78,0,1.14596,0,0.314583,0.831375,0.00383,0.016169,0.040631,0.009041,0.00308,0.089916
276,78,0,1.12433,0,0.309292,0.815041,0.003672,0.015875,0.036917,0.008752,0.003045,0.09075
277,78,0,1.13129,0,0.310458,0.820833,0.003921,0.015791,0.039001,0.009171,0.003251,0.090082
278,78,0,1.13054,0,0.309709,0.820833,0.00371,0.016082,0.038207,0.008874,0.003084,0.089459
279,78,0,1.13575,0,0.310916,0.824834,0.003913,0.015661,0.038587,0.008876,0.003124,0.089707
280,78,0,3.99042,2.82571,0.306458,0.85825,0.003792,0.015583,0.037914,0.008335,0.002965,0.088873
281,78,0,1.18408,0,0.343125,0.840958,0.00504,0.022912,0.048874,0.011374,0.002747,0.09221
282,78,0,1.30542,0,0.398834,0.906583,0.013004,0.021875,0.055539,0.019337,0.002921,0.11454
283,78,0,1.1325,0,0.311584,0.820916,0.003794,0.015661,0.038458,0.009126,0.003169,0.090748
284,78,0,1.16196,0,0.336041,0.825917,0.003918,0.015457,0.037423,0.008916,0.003166,0.106208
285,78,0,1.16825,0,0.319708,0.848542,0.003791,0.016917,0.043582,0.009462,0.003164,0.090249
286,78,0,1.12258,0,0.307083,0.8155,0.003784,0.015752,0.037671,0.008959,0.002832,0.089169
287,78,0,1.14667,0,0.325542,0.821125,0.003836,0.015371,0.036834,0.008834,0.003121,0.0975
288,83,0,1.22033,0,0.347792,0.872541,0.003912,0.015668,0.076956,0.008538,0.003084,0.089502
289,83,0,1.19933,0,0.328041,0.871292,0.00395,0.016465,0.041417,0.008998,0.003329,0.095213
290,83,0,4.33229,3.12796,0.323458,0.880875,0.003954,0.016089,0.039339,0.008835,0.003543,0.094334
291,83,0,1.24088,0,0.345667,0.895209,0.00392,0.018288,0.042459,0.009878,0.009374,0.095536
292,83,0,1.25438,0,0.336834,0.917542,0.003914,0.017041,0.043539,0.012667,0.003247,0.095957
293,83,0,1.17879,0,0.323292,0.8555,0.004,0.016504,0.03833,0.009005,0.003295,0.094793
294,83,0,1.22021,0,0.337666,0.882542,0.003915,0.016833,0.04292,0.009086,0.003508,0.096123
295,83,0,1.19158,0,0.327709,0.863875,0.003914,0.016378,0.039291,0.009208,0.003202,0.095964
296,83,0,1.26217,0,0.35075,0.911417,0.00387,0.017923,0.048623,0.011999,0.003123,0.098753
297,83,0,1.23379,0,0.350333,0.883458,0.003954,0.018293,0.042126,0.010502,0.003209,0.107916
298,85,0,1.26708,0,0.344166,0.922917,0.003915,0.016963,0.056585,0.009668,0.003166,0.095503
299,85,0,1.22275,0,0.33525,0.8875,0.004166,0.016754,0.039579,0.009294,0.003419,0.098622
300,85,0,4.63438,3.42,0.329917,0.884458,0.004048,0.016496,0.038005,0.009126,0.003333,0.097374
301,85,0,1.25813,0,0.363792,0.894333,0.004123,0.016834,0.039249,0.009165,0.003288,0.109543
302,85,0,1.25746,0,0.33275,0.924708,0.004084,0.017376,0.039121,0.009246,0.003243,0.097715
303,85,0,1.23779,0,0.344625,0.893167,0.004247,0.017211,0.041246,0.009539,0.003422,0.100501
304,85,0,1.24367,0,0.350084,0.893583,0.004035,0.016834,0.049836,0.009417,0.003456,0.096915
305,85,0,1.24942,0,0.334167,0.91525,0.00392,0.016702,0.039912,0.009417,0.003504,0.097247
306,85,0,1.21837,0,0.334042,0.884333,0.00421,0.016919,0.03942,0.009129,0.003002,0.09783
307,85,0,1.25233,0,0.359709,0.892625,0.004126,0.016964,0.040086,0.009542,0.003417,0.121831
308,85,0,1.22362,0,0.334125,0.8895,0.003998,0.017415,0.039832,0.009042,0.003167,0.098046
309,85,0,1.22296,0,0.331209,0.89175,0.003953,0.016879,0.038338,0.00921,0.003209,0.095918
310,85,0,5.05721,3.75354,0.349875,0.953791,0.003959,0.021003,0.044836,0.009626,0.00304,0.09825
311,85,0,1.28654,0,0.360708,0.925833,0.004213,0.018998,0.04421,0.010622,0.003382,0.10508
312,90,0,1.38967,0,0.405917,0.98375,0.004504,0.022625,0.086204,0.011335,0.003496,0.101914
313,90,0,1.40975,0,0.389209,1.02054,0.004537,0.025289,0.053414,0.013836,0.003298,0.102959
314,90,0,1.30587,0,0.359292,0.946583,0.004078,0.01842,0.044457,0.010538,0.003589,0.102877
315,90,0,1.31808,0,0.370875,0.947208,0.004251,0.018541,0.041458,0.010336,0.003503,0.104912
316,90,0,1.33825,0,0.367416,0.970834,0.004461,0.020079,0.047537,0.011004,0.003419,0.104497
317,90,0,1.29888,0,0.355375,0.9435,0.004329,0.01796,0.042376,0.009873,0.003334,0.103791
318,90,0,1.29804,0,0.358625,0.939416,0.004378,0.017959,0.04254,0.01012,0.003958,0.105411
319,90,0,1.29113,0,0.3495,0.941625,0.004295,0.017498,0.040835,0.009997,0.003713,0.103376
320,90,0,5.44138,4.14992,0.351833,0.939625,0.004412,0.018005,0.041543,0.00987,0.003577,0.102333
321,90,0,1.28892,0,0.350458,0.938458,0.004288,0.017459,0.040208,0.009961,0.003504,0.102913
322,92,0,1.40087,0,0.414,0.986875,0.004794,0.019746,0.060371,0.010956,0.003672,0.124459
323,92,0,1.44037,0,0.389875,1.0505,0.004583,0.022664,0.051294,0.012706,0.003795,0.10775
324,92,0,1.44987,0,0.407041,1.04283,0.004461,0.026291,0.055743,0.013496,0.004041,0.10996
325,92,0,1.36617,0,0.3815,0.984666,0.00442,0.02158,0.048753,0.011504,0.003666,0.107456
326,92,0,1.36996,0,0.377708,0.99225,0.00504,0.020916,0.047333,0.012128,0.003633,0.105413
327,92,0,1.33996,0,0.369666,0.970292,0.004335,0.019288,0.044912,0.010537,0.003463,0.10671
328,92,0,1.38525,0,0.378041,1.00721,0.004367,0.019673,0.045708,0.011002,0.00337,0.108831
329,92,0,1.43396,0,0.390792,1.04317,0.00471,0.02208,0.050875,0.012082,0.003628,0.108579
330,92,0,6.13629,4.70613,0.388042,1.04212,0.004419,0.02308,0.050957,0.012249,0.00363,0.107334
331,92,0,1.36679,0,0.373417,0.993375,0.004544,0.019082,0.044872,0.011207,0.003917,0.108045
332,92,0,1.37046,0,0.371708,0.99875,0.004708,0.019293,0.044202,0.010747,0.003578,0.106881
333,92,0,1.39683,0,0.397709,0.999125,0.00441,0.018709,0.049375,0.021086,0.003915,0.108294
334,92,0,1.3975,0,0.366208,1.03129,0.004497,0.018872,0.041918,0.01075,0.003918,0.107248
335,92,0,1.35425,0,0.36825,0.986,0.004416,0.018667,0.042418,0.010256,0.003873,0.108038
336,97,0,1.46096,0,0.413792,1.04717,0.004497,0.018293,0.070998,0.010496,0.003672,0.114332
337,97,0,1.51996,0,0.427625,1.09233,0.004956,0.022294,0.052833,0.019212,0.003618,0.114708
338,97,0,1.48817,0,0.419583,1.06858,0.004958,0.02292,0.051292,0.012708,0.003964,0.114619
339,97,0,1.42175,0,0.385417,1.03633,0.004507,0.019538,0.044833,0.011042,0.003671,0.112832
340,97,0,6.29942,4.87983,0.384833,1.03475,0.004586,0.020377,0.048505,0.011045,0.003459,0.109833
341,97,0,1.41442,0,0.388959,1.02546,0.00471,0.021043,0.047166,0.011373,0.003753,0.110831
342,97,0,1.45763,0,0.401833,1.05579,0.004674,0.02204,0.051451,0.012377,0.003838,0.113418
343,97,0,1.56212,0,0.445834,1.11629,0.004499,0.025086,0.057082,0.013787,0.003708,0.125589
344,97,0,1.461,0,0.400583,1.06042,0.004917,0.023707,0.052085,0.013462,0.003667,0.111419
345,97,0,1.39692,0,0.388667,1.00825,0.004747,0.019712,0.044502,0.011286,0.003744,0.112754
346,99,0,1.51733,0,0.415459,1.10187,0.004544,0.023249,0.065125,0.013004,0.004083,0.113005
347,99,0,1.41808,0,0.387875,1.03021,0.004631,0.02,0.044001,0.011251,0.00375,0.113998
348,99,0,1.43233,0,0.403042,1.02929,0.004834,0.019624,0.04233,0.016336,0.003916,0.11392
349,99,0,1.43021,0,0.387834,1.04238,0.004836,0.019585,0.043544,0.011128,0.004081,0.114036
350,99,0,6.6765,5.24488,0.387958,1.04367,0.004665,0.020211,0.044501,0.010918,0.003673,0.113622
351,99,0,1.46612,0,0.383166,1.08296,0.004705,0.019418,0.042496,0.010831,0.003711,0.112585
352,99,0,1.42879,0,0.390458,1.03833,0.004748,0.019876,0.043296,0.010669,0.003493,0.115544
353,99,0,1.47321,0,0.412458,1.06075,0.004754,0.019501,0.042551,0.010754,0.003829,0.112622
354,99,0,1.47096,0,0.386667,1.08429,0.004624,0.019496,0.041413,0.01125,0.003837,0.113539
355,99,0,1.41942,0,0.38875,1.03067,0.004667,0.019668,0.042753,0.011123,0.004169,0.114289
356,99,0,1.44437,0,0.416666,1.02771,0.004749,0.019917,0.04238,0.011168,0.003753,0.118414
357,99,0,1.45192,0,0.386875,1.06504,0.00457,0.019756,0.042958,0.011412,0.003913,0.114456
358,99,0,1.459,0,0.395542,1.06346,0.004752,0.02179,0.04888,0.01233,0.003914,0.112456
359,99,0,1.43267,0,0.388041,1.04462,0.00475,0.019875,0.04317,0.011044,0.003704,0.113872
360,104,0,7.06096,5.52521,0.421375,1.11437,0.004454,0.022168,0.074747,0.011418,0.003795,0.112206
361,104,0,1.54125,0,0.414,1.12725,0.005,0.021675,0.050336,0.012587,0.003747,0.118585
362,104,0,1.54525,0,0.429833,1.11542,0.004787,0.021336,0.047254,0.013005,0.00405,0.136118
363,104,0,1.60883,0,0.4515,1.15733,0.004668,0.024083,0.053708,0.013835,0.004005,0.128874
364,104,0,1.54312,0,0.416375,1.12675,0.00508,0.022419,0.050541,0.013001,0.004,0.119876
365,104,0,1.54529,0,0.436709,1.10858,0.005086,0.020455,0.046373,0.011582,0.014006,0.135796
366,104,0,1.55979,0,0.421208,1.13858,0.005042,0.023413,0.051254,0.013253,0.003954,0.119544
367,104,0,1.54308,0,0.415166,1.12792,0.005043,0.021211,0.046745,0.01204,0.003878,0.121745
368,104,0,1.52667,0,0.426209,1.10046,0.005206,0.021754,0.052167,0.013204,0.004003,0.123545
369,104,0,1.5435,0,0.4465,1.097,0.00487,0.021337,0.046377,0.012086,0.003833,0.118915
370,104,0,7.35038,5.85942,0.40325,1.08771,0.00475,0.020711,0.044672,0.01146,0.00376,0.119834
371,104,0,1.54838,0,0.414542,1.13383,0.005041,0.020623,0.053667,0.011292,0.004127,0.120291
372,106,0,1.54529,0,0.443125,1.10217,0.005168,0.021086,0.066707,0.011917,0.003836,0.122375
373,106,0,1.57071,0,0.447958,1.12275,0.005252,0.021123,0.061706,0.011916,0.004044,0.12383
374,106,0,1.55963,0,0.424042,1.13558,0.005083,0.021206,0.054126,0.011627,0.004258,0.123545
375,106,0,1.52458,0,0.420875,1.10371,0.005128,0.020997,0.053455,0.011499,0.004079,0.123123
376,106,0,1.55125,0,0.443959,1.10729,0.005081,0.021457,0.054672,0.011714,0.004296,0.131166
377,106,0,1.5705,0,0.437833,1.13267,0.005208,0.022832,0.058704,0.012838,0.004126,0.124835
378,106,0,1.57096,0,0.451667,1.11929,0.00496,0.032713,0.056044,0.012415,0.003791,0.124084
379,106,0,1.52679,0,0.42325,1.10354,0.005333,0.020713,0.054671,0.011378,0.003874,0.123293
380,106,0,7.67867,6.14146,0.414458,1.12275,0.005241,0.020546,0.052209,0.011209,0.003757,0.120834
381,106,0,1.56867,0,0.437542,1.13112,0.005087,0.031334,0.053631,0.011628,0.003957,0.123332
382,106,0,1.56087,0,0.4325,1.12837,0.004917,0.021959,0.056624,0.01258,0.004547,0.124961
383,106,0,1.53404,0,0.423333,1.11071,0.005256,0.020704,0.054622,0.011537,0.004122,0.123417
384,109,0,1.57412,0,0.436792,1.13733,0.004952,0.021043,0.071541,0.01146,0.003963,0.1225
385,109,0,1.58642,0,0.4585,1.12792,0.00533,0.022585,0.066041,0.01255,0.004081,0.126372
386,109,0,1.58025,0,0.462542,1.11771,0.005292,0.023084,0.058336,0.013294,0.004502,0.148002
387,109,0,1.64413,0,0.46025,1.18388,0.005329,0.023419,0.060044,0.013245,0.004167,0.127248
388,109,0,1.58042,0,0.436,1.14442,0.005295,0.021749,0.057001,0.012129,0.004088,0.12763
389,109,0,1.58862,0,0.441875,1.14675,0.005458,0.02245,0.056245,0.012334,0.004334,0.128702
390,109,0,8.06358,6.48946,0.433959,1.14017,0.005254,0.021117,0.055291,0.01225,0.004082,0.125747
391,109,0,1.58308,0,0.449625,1.13346,0.005538,0.021666,0.054873,0.011668,0.003705,0.136209
392,111,0,1.61,0,0.450125,1.15987,0.005418,0.021709,0.071618,0.012335,0.004336,0.126955
393,111,0,1.59658,0,0.442875,1.15371,0.00546,0.021996,0.056997,0.012296,0.004377,0.129579
394,114,0,1.70042,0,0.477125,1.22329,0.005502,0.023915,0.077957,0.013463,0.004001,0.130663
395,114,0,1.70233,0,0.493458,1.20887,0.005833,0.024208,0.063916,0.014247,0.004503,0.150373
396,114,0,1.72183,0,0.491084,1.23075,0.005835,0.024877,0.070543,0.015038,0.004334,0.134169
397,114,0,1.64196,0,0.456583,1.18538,0.00546,0.022458,0.058954,0.012658,0.004247,0.133167
398,114,0,1.688,0,0.49675,1.19125,0.005625,0.033376,0.066213,0.012871,0.004413,0.150126
399,114,0,1.67092,0,0.465792,1.20513,0.005547,0.023001,0.062127,0.012962,0.004457,0.133917
400,114,0,8.49008,6.83679,0.452959,1.20033,0.0055,0.022384,0.05909,0.012502,0.004546,0.132669
401,114,0,1.68912,0,0.477083,1.21204,0.005664,0.022874,0.058502,0.012369,0.004414,0.14271
402,114,0,1.65825,0,0.478291,1.17996,0.005711,0.022588,0.068209,0.012709,0.004337,0.133459
403,114,0,1.67558,0,0.482125,1.19346,0.005214,0.023295,0.059126,0.012875,0.004376,0.145589
404,114,0,1.70071,0,0.491541,1.20917,0.005749,0.024418,0.062247,0.014497,0.004583,0.13417
405,114,0,1.68221,0,0.466167,1.21604,0.016045,0.023126,0.059417,0.012668,0.004369,0.131585
406,114,0,1.6565,0,0.455625,1.20087,0.005497,0.022879,0.059417,0.012869,0.004414,0.132332
407,114,0,1.67808,0,0.485375,1.19271,0.005629,0.022709,0.058584,0.012501,0.004669,0.133624
408,117,0,1.74617,0,0.509167,1.237,0.005371,0.024876,0.081916,0.013957,0.014956,0.13517
409,117,0,1.72829,0,0.492209,1.23608,0.005302,0.023669,0.065084,0.01354,0.022666,0.135663
410,117,0,8.803,7.1225,0.460958,1.21954,0.005668,0.022752,0.059627,0.012709,0.004375,0.134285
411,117,0,1.71113,0,0.475709,1.23542,0.005711,0.023422,0.06046,0.013002,0.004459,0.136455
412,117,0,1.70304,0,0.484709,1.21833,0.005744,0.024081,0.061128,0.013252,0.004631,0.140291
413,117,0,1.7225,0,0.502417,1.22008,0.005912,0.023464,0.060668,0.012997,0.004671,0.14566
414,117,0,1.753,0,0.502583,1.25042,0.005961,0.035461,0.075413,0.014587,0.005004,0.138248
415,117,0,1.72825,0,0.492583,1.23567,0.00563,0.02996,0.061172,0.013003,0.004585,0.143833
416,117,0,1.68633,0,0.467166,1.21917,0.005791,0.02291,0.061165,0.013209,0.004667,0.136249
417,117,0,1.69779,0,0.483167,1.21463,0.005623,0.023416,0.059286,0.012918,0.004539,0.138789
418,122,0,1.84437,0,0.529875,1.3145,0.005536,0.025745,0.095371,0.014375,0.004587,0.139792
419,122,0,1.76608,0,0.49,1.27608,0.005915,0.02442,0.065467,0.013459,0.004877,0.143126
420,122,0,9.22158,7.46696,0.48125,1.27337,0.005871,0.023494,0.061959,0.013169,0.004882,0.140827
421,122,0,1.80625,0,0.514125,1.29212,0.00583,0.024087,0.063789,0.013332,0.004582,0.155329
422,122,0,1.78321,0,0.497583,1.28563,0.005993,0.024338,0.06305,0.013585,0.004625,0.142084
423,122,0,1.78504,0,0.499042,1.286,0.005919,0.024002,0.063547,0.013458,0.004711,0.141373
424,122,0,1.76788,0,0.500625,1.26725,0.005955,0.024333,0.06371,0.013626,0.004628,0.153536
425,122,0,1.81175,0,0.537875,1.27388,0.006084,0.024916,0.064254,0.013918,0.004912,0.154757
426,122,0,1.81492,0,0.520292,1.29462,0.006089,0.024546,0.064168,0.020953,0.004576,0.143213
427,122,0,1.83317,0,0.522125,1.31104,0.00608,0.027248,0.068126,0.015252,0.004744,0.142715
428,122,0,1.81342,0,0.504209,1.30921,0.005999,0.026791,0.069166,0.015082,0.004547,0.142871
429,122,0,1.90137,0,0.502541,1.39883,0.005997,0.026501,0.066503,0.014292,0.004538,0.143206
430,122,0,9.79508,7.98625,0.499916,1.30892,0.00596,0.026412,0.068958,0.01375,0.004457,0.141626
431,122,0,1.77475,0,0.489958,1.28479,0.006124,0.024247,0.063543,0.014081,0.004914,0.141749
432,125,0,1.90108,0,0.530167,1.37092,0.006122,0.025623,0.087793,0.014626,0.00496,0.146464
433,125,0,1.84704,0,0.510333,1.33671,0.00587,0.025379,0.069582,0.014834,0.004461,0.146793
434,125,0,1.90075,0,0.552791,1.34796,0.006042,0.03392,0.088707,0.019874,0.004796,0.145997
435,125,0,1.87746,0,0.548125,1.32933,0.006163,0.027671,0.085252,0.01588,0.004625,0.149872
436,125,0,1.86442,0,0.517458,1.34696,0.005839,0.027582,0.071253,0.01579,0.004881,0.145915
437,125,0,1.80238,0,0.501875,1.3005,0.00608,0.024872,0.066623,0.013661,0.004754,0.145878
438,125,0,1.8175,0,0.505875,1.31163,0.006122,0.024957,0.065336,0.01417,0.005001,0.147
439,125,0,1.91492,0,0.537958,1.37696,0.006042,0.027666,0.077086,0.016502,0.004873,0.150123
440,127,0,10.2378,8.33304,0.546167,1.35854,0.005957,0.030291,0.092207,0.016166,0.004957,0.146872
441,127,0,1.903,0,0.534084,1.36892,0.006416,0.027209,0.073165,0.015706,0.005073,0.151294
442,130,0,1.97242,0,0.573791,1.39863,0.006161,0.039086,0.107132,0.015041,0.004875,0.151168
443,130,0,1.97021,0,0.557959,1.41225,0.006587,0.029662,0.081959,0.017289,0.005382,0.155832
444,130,0,2.01575,0,0.564709,1.45104,0.006324,0.031674,0.080791,0.017704,0.005207,0.15467
445,130,0,1.96913,0,0.55175,1.41738,0.006342,0.028579,0.07571,0.016626,0.005259,0.158452
446,130,0,2.01554,0,0.583541,1.432,0.006378,0.028708,0.084334,0.016791,0.005121,0.157757
447,130,0,2.02904,0,0.594125,1.43492,0.006421,0.03187,0.097507,0.017961,0.005082,0.157581
448,130,0,1.99283,0,0.571625,1.42121,0.006415,0.029583,0.079794,0.017462,0.005087,0.156543
449,130,0,1.99821,0,0.572792,1.42542,0.006331,0.029541,0.082246,0.016163,0.005041,0.168876
450,130,0,10.7394,8.77996,0.539875,1.41954,0.006665,0.027084,0.07233,0.014623,0.005578,0.156635
451,130,0,1.97742,0,0.571792,1.40562,0.006493,0.026626,0.070586,0.014672,0.005,0.164001
452,130,0,1.9755,0,0.560125,1.41538,0.006411,0.026463,0.07075,0.015542,0.005247,0.154998
453,130,0,1.94842,0,0.565,1.38342,0.006421,0.028373,0.095959,0.016547,0.005049,0.155037
454,130,0,1.97542,0,0.564084,1.41133,0.00638,0.028455,0.073413,0.017207,0.004999,0.158792
455,130,0,1.95204,0,0.564125,1.38792,0.006706,0.030792,0.078207,0.016832,0.005004,0.157872
456,133,0,2.04192,0,0.600667,1.44125,0.006462,0.026995,0.110344,0.015584,0.005002,0.175669
457,133,0,2.05321,0,0.619125,1.43408,0.007501,0.036963,0.103208,0.020333,0.005418,0.163752
458,133,0,2.18354,0,0.6655,1.51804,0.01175,0.039833,0.094584,0.026955,0.005335,0.172044
459,133,0,2.03183,0,0.594417,1.43742,0.006743,0.033498,0.085957,0.018999,0.005251,0.159039
460,133,0,11.1417,9.11833,0.564584,1.45879,0.006501,0.030548,0.081829,0.016832,0.005117,0.154921
461,133,0,1.97942,0,0.568833,1.41058,0.006411,0.036202,0.073339,0.015878,0.004793,0.156248
462,133,0,1.92975,0,0.539041,1.39071,0.006415,0.026836,0.071208,0.015169,0.005209,0.157167
463,133,0,1.96725,0,0.57875,1.3885,0.00634,0.026873,0.071416,0.015,0.004751,0.194206
464,133,0,1.97929,0,0.557666,1.42162,0.006545,0.029128,0.079204,0.016964,0.005049,0.157326
465,133,0,2.02617,0,0.588625,1.43754,0.006246,0.030877,0.084629,0.017961,0.005168,0.156093
466,136,0,1.96975,0,0.54775,1.422,0.006455,0.026163,0.087372,0.014959,0.005045,0.154083
467,136,0,2.036,0,0.612833,1.42317,0.006671,0.042079,0.07583,0.015792,0.00525,0.173756
468,136,0,1.99521,0,0.567375,1.42783,0.013458,0.027586,0.072122,0.025959,0.0055,0.159539
469,136,0,2.03308,0,0.575916,1.45717,0.006754,0.030073,0.078285,0.017494,0.005167,0.160168
470,136,0,11.239,9.22296,0.555583,1.4605,0.00667,0.029788,0.076915,0.015541,0.00512,0.158542
471,136,0,2.02412,0,0.576792,1.44733,0.006421,0.032875,0.079207,0.017252,0.005287,0.163747
472,136,0,1.98475,0,0.551334,1.43342,0.006747,0.0275,0.071166,0.016082,0.005285,0.159789
473,136,0,2.00321,0,0.564083,1.43912,0.006917,0.028919,0.075384,0.016669,0.005381,0.162333
474,138,0,2.03621,0,0.592667,1.44354,0.007544,0.033915,0.096126,0.018498,0.00487,0.162005
475,138,0,2.21488,0,0.71025,1.50463,0.018704,0.036006,0.090671,0.019287,0.005254,0.217252
476,138,0,2.0475,0,0.590709,1.45679,0.006614,0.031174,0.08025,0.017918,0.005546,0.164495
477,138,0,2.03712,0,0.591791,1.44533,0.006715,0.054538,0.073752,0.016543,0.005667,0.165285
478,138,0,2.06113,0,0.586708,1.47442,0.006661,0.030706,0.08063,0.018665,0.005873,0.164332
479,138,0,2.03708,0,0.571625,1.46546,0.006791,0.029042,0.077833,0.017581,0.005412,0.162876
480,141,0,11.7312,9.62358,0.592375,1.51521,0.006385,0.031413,0.098241,0.016953,0.005236,0.159666
481,141,0,2.04004,0,0.57575,1.46429,0.007291,0.02883,0.07792,0.016085,0.005202,0.164417
482,141,0,2.03846,0,0.569459,1.469,0.007039,0.02837,0.074793,0.01621,0.005668,0.165546
483,141,0,2.13417,0,0.604459,1.52971,0.006881,0.02991,0.087246,0.017501,0.005333,0.167623
484,141,0,2.10596,0,0.595208,1.51075,0.007084,0.033455,0.082875,0.019161,0.005456,0.167918
485,141,0,2.03667,0,0.57125,1.46542,0.006911,0.02821,0.074333,0.016293,0.005501,0.166752
486,141,0,2.03996,0,0.575042,1.46492,0.007081,0.028587,0.074289,0.016667,0.005787,0.168249
487,141,0,2.0545,0,0.579875,1.47463,0.006962,0.039878,0.072705,0.015709,0.005374,0.166207
488,141,0,2.05088,0,0.5755,1.47538,0.006875,0.028377,0.07379,0.016374,0.005629,0.167751
489,141,0,2.11975,0,0.623334,1.49642,0.00684,0.030956,0.080173,0.040121,0.005371,0.179915
490,144,0,11.9,9.80933,0.583125,1.50754,0.006875,0.027285,0.090544,0.016001,0.005218,0.165912
491,144,0,2.12917,0,0.610792,1.51838,0.006831,0.028453,0.078083,0.016381,0.005541,0.180082
492,144,0,2.10704,0,0.598125,1.50892,0.006795,0.028041,0.091498,0.016337,0.005834,0.17071
493,144,0,2.11738,0,0.600375,1.517,0.006992,0.028293,0.085499,0.01658,0.005537,0.168583
494,144,0,2.14521,0,0.612,1.53321,0.007293,0.030507,0.079876,0.017207,0.00575,0.189371
495,144,0,2.11763,0,0.604209,1.51342,0.007078,0.028507,0.076378,0.016288,0.005375,0.170792
496,144,0,2.07583,0,0.576042,1.49979,0.007127,0.028833,0.074339,0.016172,0.005375,0.167953
497,144,0,2.12271,0,0.628042,1.49467,0.006838,0.029122,0.076003,0.016505,0.005627,0.186711
