tick,nodes,SA,total_ms,light_ms,plant_ms,debug_ms,position_ms,maintenance_ms,grow_ms,mass_stress_ms,droop_break_ms,transport_ms
249,69,0,3.11913,2.0405,0.344167,0.734458,0.005206,0.022499,0.047044,0.012836,0.00437,0.147458
250,71,0,3.15583,2.04321,0.348,0.764625,0.005009,0.023955,0.063918,0.012209,0.004298,0.138124
251,71,0,3.16746,2.07046,0.34475,0.75225,0.005082,0.024753,0.04996,0.013461,0.004546,0.143247
252,71,0,3.22154,2.097,0.355791,0.76875,0.005,0.025671,0.054706,0.014,0.004288,0.145956
253,71,0,3.19704,2.08521,0.34525,0.766583,0.005043,0.024247,0.050415,0.012878,0.004329,0.14325
254,71,0,3.422,2.26133,0.359625,0.801041,0.004998,0.026125,0.053751,0.013247,0.004295,0.147954
255,71,0,3.30679,2.19437,0.341875,0.770542,0.005123,0.02213,0.047127,0.012748,0.004626,0.147
256,71,0,3.23921,2.16479,0.336458,0.737959,0.005081,0.021873,0.046708,0.012584,0.004333,0.143996
257,71,0,3.32788,2.23738,0.344625,0.745875,0.005337,0.025297,0.049835,0.012918,0.00417,0.144085
258,71,0,3.37304,2.2305,0.346833,0.795709,0.005042,0.022747,0.048371,0.01304,0.004458,0.146999
259,71,0,3.32788,2.24792,0.331583,0.748375,0.004999,0.02154,0.043758,0.011962,0.004342,0.142993
260,71,0,3.30325,2.23963,0.331375,0.73225,0.005085,0.021044,0.044498,0.012164,0.004421,0.142752
261,71,0,3.31967,2.253,0.334458,0.732208,0.005169,0.023123,0.04542,0.012418,0.004421,0.14317
262,71,0,3.4015,2.28321,0.351416,0.766875,0.004993,0.028507,0.051039,0.012668,0.004503,0.143668
263,71,0,3.64221,2.43825,0.371,0.832959,0.005285,0.02942,0.05788,0.01475,0.004502,0.149876
264,76,0,3.79833,2.54933,0.425458,0.823542,0.005869,0.027746,0.088743,0.015044,0.00454,0.1485
265,76,0,3.70575,2.44129,0.423833,0.840625,0.019129,0.02929,0.067417,0.014457,0.004744,0.167251
266,76,0,3.63804,2.44392,0.374333,0.819792,0.005294,0.023589,0.059924,0.014001,0.004791,0.155162
267,76,0,3.68804,2.47783,0.38925,0.820959,0.005587,0.029286,0.062912,0.014458,0.005123,0.157586
268,76,0,3.92225,2.63079,0.406584,0.884875,0.005876,0.028375,0.065958,0.015619,0.005381,0.166584
269,76,0,4.00538,2.71092,0.416042,0.878417,0.00604,0.030204,0.069166,0.015495,0.005164,0.169048
270,76,0,3.98842,2.70804,0.399334,0.881042,0.005747,0.027757,0.066204,0.015124,0.004914,0.161794
271,76,0,3.75671,2.55004,0.385041,0.821625,0.006045,0.028623,0.063504,0.0145,0.004378,0.155501
272,76,0,4.06533,2.74204,0.460875,0.862416,0.014584,0.050122,0.075002,0.021748,0.005171,0.168578
273,76,0,3.94792,2.70042,0.388333,0.859167,0.005917,0.026835,0.062965,0.014918,0.004759,0.159083
274,78,0,3.95858,2.71787,0.3975,0.843208,0.00554,0.025709,0.07471,0.014456,0.004959,0.158499
275,78,0,4.00521,2.75146,0.3955,0.85825,0.005875,0.027625,0.063703,0.014535,0.005165,0.162417
276,78,0,4.08046,2.78525,0.40425,0.890959,0.005632,0.031289,0.067212,0.014998,0.00475,0.161666
277,78,0,3.92517,2.70633,0.382834,0.836,0.005914,0.027626,0.060164,0.014537,0.004538,0.157791
278,78,0,3.94088,2.72388,0.3855,0.8315,0.005542,0.026161,0.062664,0.014669,0.004497,0.157539
279,78,0,4.03871,2.77771,0.397208,0.863792,0.005789,0.028047,0.06279,0.014837,0.005254,0.162915
280,78,0,4.05033,2.78042,0.427458,0.842458,0.005371,0.02825,0.066256,0.015127,0.004881,0.16246
281,78,0,4.10404,2.857,0.403666,0.843375,0.005953,0.030251,0.066955,0.015581,0.005082,0.162835
282,78,0,4.19271,2.92242,0.408708,0.861583,0.005832,0.028997,0.072833,0.015292,0.005203,0.162374
283,78,0,4.19546,2.96413,0.397708,0.833625,0.005716,0.029415,0.068582,0.015958,0.005036,0.158207
284,78,0,4.30679,3.04321,0.410084,0.8535,0.005423,0.029663,0.075079,0.01596,0.005125,0.161329
285,78,0,4.28446,2.97887,0.446417,0.859167,0.005248,0.043713,0.07967,0.014079,0.00462,0.157337
286,78,0,4.23121,2.99842,0.39125,0.841541,0.005546,0.026081,0.06784,0.01504,0.004541,0.157415
287,78,0,4.19113,2.96996,0.389459,0.831708,0.005747,0.024915,0.071079,0.014169,0.004748,0.156835
288,83,0,4.36029,3.03642,0.426292,0.897584,0.005458,0.027045,0.101959,0.015253,0.004759,0.157083
289,86,0,4.46329,3.04454,0.449459,0.969291,0.008502,0.030966,0.097506,0.015252,0.004878,0.170497
290,86,0,4.48258,3.09742,0.439208,0.945958,0.006001,0.028496,0.082252,0.016251,0.005332,0.175129
291,86,0,4.47392,3.10487,0.437667,0.931375,0.006331,0.029376,0.080707,0.015873,0.005212,0.174251
292,86,0,4.49933,3.16358,0.4355,0.90025,0.006215,0.028868,0.081252,0.016294,0.005542,0.172664
293,86,0,4.50062,3.15633,0.429958,0.914333,0.006586,0.02721,0.077783,0.015501,0.005497,0.174037
294,86,0,4.64304,3.23529,0.442917,0.964833,0.006414,0.029754,0.084623,0.015417,0.005129,0.174752
295,86,0,4.60017,3.249,0.43475,0.916417,0.006285,0.028162,0.081286,0.016207,0.005125,0.172668
296,86,0,4.68388,3.25854,0.478875,0.946459,0.006337,0.028161,0.083999,0.016457,0.005629,0.193914
297,86,0,4.66912,3.33062,0.430417,0.908083,0.006298,0.02629,0.078079,0.015498,0.004998,0.175379
298,88,0,4.67929,3.30812,0.447584,0.923583,0.006503,0.02613,0.092331,0.014626,0.005416,0.179839
299,88,0,4.756,3.38533,0.438,0.932667,0.006255,0.026997,0.080921,0.015707,0.005212,0.176907
300,88,0,4.73871,3.37737,0.439,0.922333,0.006372,0.027873,0.078709,0.016583,0.005291,0.178127
301,88,0,4.72196,3.36912,0.433667,0.919166,0.006248,0.027168,0.077252,0.015127,0.004915,0.177461
302,88,0,4.8055,3.424,0.450375,0.931125,0.006333,0.027787,0.079834,0.015376,0.005418,0.188588
303,88,0,4.963,3.55596,0.460292,0.94675,0.0065,0.030582,0.083835,0.01712,0.005373,0.185707
304,88,0,4.94342,3.54513,0.453916,0.944375,0.006417,0.027918,0.083421,0.015959,0.005366,0.184708
305,91,0,4.96196,3.55671,0.465792,0.939458,0.006249,0.026585,0.100078,0.015249,0.00541,0.186123
306,91,0,5.06521,3.61354,0.477,0.974666,0.006462,0.029951,0.103665,0.016999,0.005581,0.182542
307,91,0,5.08483,3.64242,0.479333,0.963083,0.006625,0.027671,0.08208,0.0163,0.00558,0.183913
308,91,0,5.09992,3.68067,0.454416,0.964833,0.006835,0.028164,0.084375,0.015957,0.005417,0.183996
309,91,0,5.13254,3.69663,0.464,0.971916,0.006424,0.028329,0.092338,0.016295,0.005212,0.184995
310,94,0,5.21354,3.73708,0.48225,0.994208,0.006745,0.027706,0.11075,0.016709,0.005418,0.184376
311,94,0,5.25088,3.80317,0.483167,0.964542,0.006752,0.02867,0.09775,0.017167,0.005833,0.192161
312,99,0,5.64071,4.02663,0.537291,1.07679,0.009083,0.032916,0.130378,0.018251,0.005671,0.203289
313,102,0,5.88133,4.11787,0.663958,1.0995,0.030337,0.046962,0.132093,0.026295,0.005968,0.275663
314,102,0,5.48104,3.90242,0.524333,1.05429,0.007379,0.033038,0.105249,0.018626,0.006378,0.208206
315,102,0,5.5515,3.89779,0.534541,1.11917,0.007377,0.033459,0.110161,0.019586,0.006328,0.209166
316,102,0,5.59854,3.98862,0.543834,1.06608,0.007833,0.034449,0.113288,0.019207,0.006663,0.212709
317,102,0,5.67212,3.99112,0.528584,1.15242,0.007413,0.031915,0.104675,0.018666,0.00625,0.20954
318,102,0,5.65733,4.04454,0.5215,1.09129,0.007325,0.032752,0.106043,0.019333,0.006667,0.205166
319,102,0,5.71738,4.13696,0.525583,1.05483,0.007295,0.031706,0.107908,0.018963,0.006283,0.207376
320,102,0,5.71342,4.10075,0.532833,1.07983,0.007245,0.032332,0.114925,0.018918,0.006624,0.206538
321,102,0,5.74692,4.1265,0.539375,1.08104,0.007163,0.038793,0.110625,0.019251,0.006253,0.206835
322,104,0,5.803,4.15996,0.563167,1.07987,0.00812,0.033135,0.122128,0.019999,0.006793,0.21733
323,104,0,5.88308,4.22612,0.536917,1.12004,0.007547,0.03487,0.110748,0.018456,0.006207,0.210455
324,104,0,5.94883,4.32442,0.544541,1.07987,0.007504,0.033416,0.112957,0.019498,0.006163,0.212713
325,104,0,5.88267,4.26271,0.530208,1.08975,0.007423,0.032287,0.106039,0.019163,0.006249,0.210379
326,104,0,5.97612,4.33304,0.540416,1.10267,0.007418,0.035956,0.110334,0.01975,0.006584,0.211288
327,104,0,5.99671,4.36654,0.543792,1.08638,0.007664,0.032369,0.111457,0.01904,0.006411,0.216501
328,104,0,6.05217,4.42746,0.525709,1.099,0.007624,0.031376,0.105084,0.018375,0.006167,0.210208
329,107,0,6.09192,4.44496,0.547125,1.09983,0.007381,0.031332,0.125755,0.018587,0.006334,0.20983
330,107,0,6.21529,4.46967,0.589667,1.15596,0.007623,0.034424,0.117667,0.019874,0.006918,0.217794
331,107,0,6.18067,4.48183,0.555542,1.14329,0.007718,0.034955,0.115209,0.020125,0.006706,0.216755
332,110,0,6.21054,4.49775,0.573542,1.13925,0.007955,0.032845,0.138089,0.019576,0.006925,0.21667
333,110,0,6.32658,4.56375,0.626292,1.13654,0.007746,0.037089,0.14379,0.021126,0.006628,0.230122
334,113,0,6.31129,4.53658,0.5975,1.17721,0.007787,0.035583,0.145787,0.020789,0.006245,0.222409
335,113,0,6.46354,4.63775,0.606125,1.21967,0.008086,0.037878,0.138045,0.021459,0.006635,0.227876
336,118,0,6.62229,4.69583,0.618791,1.30767,0.008331,0.035252,0.157158,0.020587,0.007164,0.229209
337,121,0,6.57388,4.69279,0.63125,1.24983,0.008578,0.036537,0.150459,0.021793,0.006917,0.23904
338,121,0,6.6395,4.75171,0.631291,1.2565,0.00854,0.037579,0.140637,0.021832,0.00718,0.24296
339,121,0,6.66108,4.75925,0.639458,1.26238,0.009076,0.039415,0.138746,0.02238,0.007706,0.24783
340,121,0,6.74925,4.86388,0.635166,1.25021,0.008622,0.037666,0.141751,0.022082,0.007456,0.245707
341,121,0,6.79267,4.82771,0.636416,1.32854,0.008706,0.037747,0.14005,0.021998,0.007041,0.246465
342,121,0,6.85738,4.87742,0.646333,1.33363,0.008622,0.038079,0.151868,0.022916,0.007165,0.244672
343,121,0,6.82487,4.941,0.636125,1.24775,0.008454,0.037751,0.141959,0.02188,0.007456,0.245624
344,121,0,6.89467,4.93904,0.636417,1.31921,0.009261,0.037872,0.138875,0.021375,0.007376,0.246795
345,121,0,6.90046,5.00038,0.639167,1.26092,0.008675,0.037918,0.142046,0.023042,0.007081,0.245751
346,123,0,6.88888,4.98171,0.650709,1.25646,0.008916,0.036581,0.156414,0.022084,0.007748,0.246875
347,123,0,7.11671,5.04883,0.669208,1.39867,0.009091,0.039338,0.140751,0.02271,0.008085,0.268874
348,123,0,7.1105,5.14442,0.650792,1.31529,0.008528,0.038751,0.145704,0.02354,0.007332,0.247712
349,123,0,7.08192,5.1175,0.642875,1.32154,0.008547,0.038497,0.140955,0.022625,0.00766,0.249458
350,123,0,7.17804,5.21433,0.6535,1.31021,0.009133,0.039624,0.145418,0.023417,0.007457,0.250624
351,123,0,7.17488,5.24229,0.643958,1.28862,0.009079,0.038704,0.14004,0.022713,0.007334,0.250334
352,123,0,7.16658,5.23621,0.655,1.27537,0.009043,0.037328,0.140416,0.022165,0.007377,0.264001
353,126,0,7.27029,5.25788,0.7105,1.30192,0.00854,0.036879,0.16633,0.022255,0.007661,0.265374
354,126,0,7.2805,5.28479,0.6755,1.32021,0.009135,0.040626,0.157299,0.023086,0.007964,0.25671
355,129,0,7.55375,5.38292,0.793292,1.37754,0.009663,0.043873,0.188716,0.025587,0.009248,0.285703
356,132,0,7.49233,5.40908,0.702417,1.38083,0.009127,0.03879,0.170911,0.023461,0.007579,0.267919
357,132,0,7.68729,5.57733,0.71675,1.39321,0.009702,0.04584,0.163875,0.025662,0.007625,0.269709
358,135,0,7.73796,5.48446,0.791459,1.46204,0.00996,0.047414,0.189035,0.027209,0.00846,0.302831
359,135,0,7.67371,5.55633,0.720333,1.39704,0.009668,0.042961,0.164661,0.025209,0.008113,0.273088
360,140,0,7.78858,5.57521,0.75775,1.45562,0.010131,0.044123,0.189203,0.025123,0.008455,0.282041
361,143,0,7.90121,5.64558,0.767542,1.48808,0.009698,0.047923,0.187953,0.027126,0.008916,0.28425
362,143,0,7.93254,5.56712,0.776292,1.58912,0.010506,0.045749,0.17534,0.027254,0.00917,0.299289
363,143,0,7.98042,5.73879,0.76375,1.47788,0.010412,0.046455,0.175706,0.028289,0.008834,0.290301
364,143,0,7.99908,5.74104,0.753209,1.50483,0.010295,0.045086,0.169574,0.02646,0.008655,0.289465
365,143,0,8.06367,5.74829,0.788708,1.52667,0.009995,0.046873,0.176615,0.02688,0.009118,0.310668
366,143,0,8.40146,6.00833,0.775375,1.61775,0.009865,0.049911,0.179413,0.028123,0.008253,0.291422
367,143,0,8.32225,5.96883,0.794042,1.55937,0.010568,0.052458,0.182737,0.029046,0.00887,0.299337
368,143,0,8.46362,6.08371,0.819042,1.56088,0.012035,0.050789,0.181672,0.028914,0.008336,0.301082
369,143,0,8.93121,6.41925,0.84475,1.66721,0.010876,0.054795,0.197753,0.030791,0.009755,0.315588
370,145,0,8.98446,6.46071,0.94025,1.5835,0.011304,0.060795,0.231383,0.035874,0.009329,0.347458
371,145,0,8.37671,6.03642,0.801958,1.53833,0.010495,0.049712,0.178877,0.027003,0.008704,0.313046
372,145,0,8.61188,6.21154,0.833125,1.56721,0.011174,0.052959,0.192665,0.029872,0.008955,0.315044
373,145,0,8.85033,6.3525,0.824791,1.67304,0.011009,0.050245,0.186375,0.028917,0.008836,0.303667
374,145,0,8.94558,6.39021,0.886208,1.66917,0.011371,0.055211,0.198252,0.030672,0.009787,0.332669
375,145,0,8.49792,6.15088,0.778083,1.56896,0.010121,0.048788,0.175294,0.02788,0.008829,0.295708
376,145,0,8.66242,6.34975,0.796333,1.51633,0.011052,0.052382,0.181591,0.02884,0.008467,0.299749
377,148,0,8.80858,6.40637,0.835917,1.56629,0.01038,0.052539,0.200202,0.029499,0.008999,0.299836
378,148,0,8.802,6.41517,0.79425,1.59258,0.010548,0.049539,0.18067,0.028204,0.009042,0.300794
379,151,0,8.80337,6.38779,0.829084,1.5865,0.010666,0.05471,0.203002,0.02921,0.009172,0.302338
380,154,0,8.90458,6.40942,0.87375,1.62142,0.010875,0.053551,0.209208,0.030375,0.009498,0.338086
381,154,0,9.127,6.51175,0.97075,1.6445,0.016374,0.057376,0.209335,0.031708,0.009555,0.3695
382,157,0,9.21379,6.58054,0.953292,1.67996,0.043048,0.077455,0.220036,0.036542,0.009044,0.339623
383,157,0,9.1745,6.65908,0.853958,1.66146,0.011373,0.053964,0.196495,0.030873,0.009079,0.321833
384,162,0,9.07496,6.52583,0.877541,1.67158,0.011137,0.050282,0.231698,0.029741,0.009206,0.319756
385,165,0,9.20471,6.56621,0.88925,1.74925,0.011794,0.058747,0.214414,0.031293,0.009507,0.329172
386,165,0,9.10679,6.51533,0.888291,1.70317,0.01226,0.052166,0.20041,0.031372,0.010162,0.342168
387,165,0,9.23729,6.59871,0.86925,1.76933,0.012123,0.050167,0.196751,0.030997,0.010337,0.334041
388,165,0,9.28733,6.70242,0.876584,1.70833,0.012162,0.051956,0.199461,0.03067,0.010083,0.336957
389,165,0,9.38083,6.73475,0.9185,1.72758,0.011953,0.053296,0.232006,0.030872,0.01026,0.341463
390,165,0,9.28758,6.72262,0.876291,1.68867,0.01223,0.050994,0.199266,0.030837,0.009889,0.336796
391,165,0,9.40821,6.798,0.8725,1.73771,0.012169,0.05083,0.196711,0.030667,0.009963,0.33654
392,165,0,9.35158,6.79204,0.875666,1.68388,0.012038,0.049535,0.199211,0.030884,0.010293,0.337922
393,165,0,9.46754,6.84617,0.8925,1.72887,0.012045,0.051248,0.197003,0.048038,0.0098,0.33683
394,167,0,9.54521,6.8795,0.891125,1.77458,0.012039,0.05096,0.212489,0.030749,0.010416,0.337369
395,167,0,9.61079,6.95633,0.876625,1.77783,0.012207,0.050916,0.19687,0.03129,0.009785,0.338503
396,167,0,9.67054,7.00596,0.907875,1.75671,0.012123,0.054999,0.206542,0.032166,0.010489,0.346539
397,167,0,9.86875,7.19238,0.935041,1.74133,0.012369,0.057035,0.203586,0.033877,0.010175,0.364375
398,167,0,9.9625,7.2065,0.996875,1.75913,0.011958,0.065162,0.214546,0.034587,0.009924,0.400713
399,167,0,9.95233,7.25775,0.9375,1.75708,0.012371,0.058836,0.218715,0.033833,0.010034,0.357997
400,167,0,10.0127,7.27717,0.970417,1.76508,0.012369,0.058499,0.223923,0.034834,0.010534,0.368749
401,170,0,10.084,7.35496,0.937292,1.79179,0.012253,0.057746,0.220742,0.033417,0.009827,0.341084
402,170,0,10.0718,7.30975,0.931875,1.83017,0.011999,0.052379,0.204949,0.032584,0.010029,0.360627
403,173,0,10.1659,7.36062,1.00529,1.8,0.012327,0.073413,0.24758,0.035123,0.01117,0.351784
404,176,0,10.1764,7.37212,0.9375,1.86675,0.01225,0.052492,0.224583,0.032875,0.011001,0.356456
405,176,0,10.253,7.3905,1.00229,1.86021,0.013374,0.059006,0.235755,0.035876,0.011263,0.38591
406,179,0,10.2824,7.42925,0.997375,1.85575,0.012295,0.05541,0.258912,0.034166,0.01062,0.373666
407,179,0,10.3191,7.49183,0.951083,1.87617,0.013132,0.055541,0.215618,0.034337,0.011123,0.366582
408,184,0,10.3762,7.48787,0.994,1.89429,0.013072,0.054906,0.2427,0.03391,0.011286,0.363545
409,187,0,10.473,7.53362,0.998333,1.941,0.012949,0.056079,0.232953,0.034625,0.010831,0.374916
410,187,0,10.5751,7.61658,1.01858,1.93996,0.013501,0.057709,0.226965,0.035545,0.024125,0.393959
411,187,0,10.564,7.63529,1.00383,1.92487,0.013329,0.057453,0.221964,0.035253,0.011714,0.398492
412,187,0,10.6493,7.69763,1.01783,1.93388,0.01328,0.057797,0.225366,0.04688,0.011861,0.395748
413,187,0,10.6854,7.76292,0.986667,1.93583,0.013415,0.056532,0.222787,0.035124,0.011836,0.381087
414,187,0,10.681,7.73842,1.00967,1.93287,0.01378,0.059298,0.237327,0.036118,0.011549,0.383416
415,187,0,10.7988,7.84204,1.02838,1.92842,0.013162,0.057464,0.233463,0.036839,0.01083,0.393494
416,187,0,10.7808,7.83554,1.02392,1.92129,0.01359,0.057662,0.237749,0.036588,0.011457,0.391124
417,187,0,10.7985,7.86654,1.006,1.92592,0.013426,0.056913,0.222042,0.035161,0.011663,0.380209
418,187,0,10.8862,7.944,1.02133,1.92092,0.013623,0.056927,0.23601,0.035829,0.011713,0.400046
419,189,0,10.9521,7.96929,1.02429,1.95854,0.013448,0.056969,0.234668,0.035415,0.011829,0.381449
420,189,0,11.0165,8.05446,1.01042,1.95158,0.013865,0.058162,0.237702,0.036128,0.010915,0.385252
421,189,0,11.005,8.04917,1.01029,1.9455,0.014071,0.059131,0.220922,0.035587,0.011505,0.399672
422,189,0,11.0728,8.08113,1.03367,1.958,0.013132,0.057168,0.222218,0.035381,0.028958,0.385341
423,189,0,11.1079,8.1665,0.99375,1.94767,0.013586,0.058535,0.222126,0.034957,0.010996,0.384499
424,189,0,11.1572,8.21325,0.995875,1.94808,0.014132,0.058655,0.223531,0.036004,0.011742,0.384211
425,192,0,11.2515,8.26187,1.01192,1.97775,0.013616,0.05954,0.238533,0.036003,0.011657,0.384345
426,192,0,11.1906,8.203,1.01117,1.97642,0.014002,0.05892,0.228091,0.036081,0.011845,0.390207
427,195,0,11.306,8.27367,1.02571,2.00663,0.013909,0.058584,0.238409,0.037376,0.011789,0.392423
428,198,0,11.4235,8.30175,1.04342,2.07833,0.013922,0.059537,0.245117,0.036624,0.011793,0.397454
429,198,0,12.0623,8.7595,1.1805,2.12233,0.01492,0.087293,0.266632,0.046331,0.013583,0.439868
430,201,0,11.7757,8.56208,1.0895,2.12408,0.013836,0.065463,0.26338,0.039418,0.012263,0.407331
431,201,0,13.2093,9.52308,1.29354,2.39271,0.015624,0.075713,0.317046,0.044744,0.013091,0.471669
432,204,0,12.2787,9.01137,1.15604,2.11129,0.014539,0.074695,0.28337,0.042661,0.012966,0.428843
433,209,0,11.721,8.473,1.10454,2.14346,0.014834,0.063672,0.266502,0.04004,0.012922,0.415703
434,209,0,12.1897,8.72454,1.15613,2.30908,0.015636,0.068834,0.260787,0.042377,0.013848,0.443699
435,209,0,12.3206,8.83529,1.22287,2.26246,0.016126,0.085166,0.273634,0.047161,0.014036,0.45958
436,209,0,12.5018,8.94779,1.19808,2.35592,0.016076,0.080002,0.273127,0.045213,0.013335,0.452786
437,209,0,12.9495,9.34642,1.24029,2.36275,0.015879,0.089917,0.280456,0.049754,0.013506,0.464746
438,209,0,12.9344,9.3605,1.22483,2.34904,0.016097,0.085426,0.280588,0.047582,0.012904,0.45946
439,209,0,13.0032,9.3625,1.22204,2.41867,0.015923,0.088666,0.278961,0.046619,0.014088,0.454459
440,209,0,13.065,9.44317,1.25396,2.36788,0.018329,0.088463,0.28658,0.050965,0.01329,0.46392
441,209,0,13.1186,9.52337,1.24175,2.3535,0.016205,0.084661,0.287414,0.048005,0.013506,0.46291
442,209,0,12.6208,9.16429,1.21671,2.23979,0.016087,0.084794,0.277042,0.046207,0.01304,0.456379
443,211,0,12.9102,9.30092,1.22396,2.38529,0.016337,0.084297,0.28879,0.047006,0.016242,0.451794
444,211,0,12.8738,9.334,1.21883,2.32092,0.015886,0.085321,0.274499,0.045675,0.013862,0.461459
445,211,0,13.3333,9.66696,1.30071,2.36563,0.021729,0.087081,0.281879,0.04874,0.013428,0.511087
446,211,0,12.8789,9.36233,1.22575,2.29079,0.016487,0.083087,0.276333,0.046957,0.013379,0.460706
447,211,0,13.272,9.56879,1.31987,2.38333,0.018615,0.08421,0.290177,0.048253,0.013323,0.489621
448,211,0,12.9785,9.44621,1.22263,2.30971,0.015867,0.083339,0.274293,0.045547,0.013588,0.465458
449,214,0,13.0803,9.43192,1.24792,2.40046,0.016078,0.085126,0.294872,0.048364,0.013084,0.460166
450,214,0,13.0952,9.50242,1.23588,2.35688,0.016169,0.084747,0.286491,0.048536,0.014281,0.462759
451,217,0,20.8425,9.60383,1.28304,9.95567,0.016068,0.092283,0.307004,0.048669,0.014578,0.472086
452,220,0,13.1697,9.45733,1.30271,2.40967,0.016251,0.090289,0.312202,0.048753,0.013591,0.485624
453,220,0,13.3804,9.66429,1.26925,2.44687,0.016921,0.085701,0.285915,0.048829,0.013924,0.479327
454,223,0,13.246,9.54408,1.31225,2.38967,0.016845,0.090626,0.321082,0.05033,0.013963,0.484704
455,223,0,13.636,9.83163,1.29779,2.50658,0.016837,0.095918,0.294134,0.048293,0.01403,0.484499
456,226,0,13.4458,9.71913,1.31021,2.4165,0.016976,0.090333,0.325829,0.048744,0.014333,0.479126
457,231,0,13.729,9.79813,1.35912,2.57171,0.01721,0.100585,0.332911,0.051044,0.01434,0.495706
458,231,0,13.8597,9.90933,1.37704,2.57337,0.018215,0.09759,0.31158,0.054997,0.014871,0.514472
459,231,0,14.0406,10.0989,1.35454,2.58712,0.017242,0.096295,0.304416,0.054082,0.014695,0.507213
460,231,0,13.584,9.87375,1.25975,2.45054,0.016705,0.079784,0.287425,0.046835,0.015016,0.477287
461,231,0,13.7828,9.92696,1.268,2.58787,0.016954,0.083336,0.289746,0.047208,0.014245,0.477294
462,231,0,13.647,9.71683,1.34217,2.58804,0.017952,0.089752,0.303207,0.050124,0.014875,0.511424
463,231,0,13.888,9.97033,1.33787,2.57983,0.017457,0.088847,0.305594,0.051005,0.01467,0.50396
464,231,0,13.8999,9.96267,1.34679,2.59046,0.017545,0.092576,0.308084,0.052786,0.014418,0.503371
465,231,0,13.6287,9.81167,1.3215,2.4955,0.017006,0.08867,0.296674,0.05092,0.014873,0.505878
466,231,0,13.9426,10.0773,1.32942,2.53592,0.017878,0.086963,0.3019,0.050666,0.01461,0.502387
467,233,0,14.0165,10.024,1.37367,2.61883,0.017718,0.091494,0.334753,0.051626,0.014622,0.50758
468,233,0,14.0321,10.1189,1.31583,2.59737,0.017292,0.087501,0.299003,0.050784,0.014459,0.495755
469,233,0,14.0148,10.1259,1.3335,2.55542,0.01766,0.086297,0.30004,0.049968,0.014925,0.505445
